so if a person weighs kg on earth the person would only weigh kg on the moon,simple
but even though the moon 's gravity is weaker than the earth 's gravity it is still there,simple
if person dropped a ball while standing on the moon it would still fall down,simple
however it would fall much more slowly,simple
a person who jumped as high as possible on the moon would jump higher than on earth but still fall back to the ground,simple
because the moon has no atmosphere there is no air resistance so a feather will fall as fast as a hammer,simple
without an atmosphere the environment is not protected from heat or cold,simple
astronauts wore spacesuits and carried oxygen to breathe,simple
the suit weighed about as much as the astronaut,simple
the moon 's gravity is weak so it was not as heavy as on earth,simple
in the earth the sky is blue because the blue rays of the sun bounce off the gases in the atmosphere making it look like blue light is coming from the sky,simple
but on the moon because there is no atmosphere the sky looks black even in the daytime,simple
and because there is no atmosphere to protect the moon from the rocks that fall from outer space,simple
these meteorites crash right into the moon and make wide shallow holes called craters,simple
the moon has thousands of them,simple
newer craters gradually wear away the older ones,simple
the giant impact hypothesis is that the moon was created out of the debris from a collision between the young earth and a mars-sized protoplanet,simple
this is the favored scientific hypothesis for the formation of the moon,simple
in nasa said that they had found a lot of water on the moon,simple
the water is not liquid but is in the form of hydrates and hydroxides,simple
liquid water can not exist on the moon because photodissociation quickly breaks down the molecules,simple
however from the image nasa received there is a history of water existence,simple
during the cold war the united states army thought about making a military post on the moon able to attack targets on earth,simple
they also considered conducting a nuclear weapon test on the moon,simple
the united states air force had similar plans,simple
however both plans were brushed-off as nasa moved from a military to a civilian-based agency,simple
even though the soviet union left remains on the moon and the united states left a few flags no country has control over the moon,simple
the u,simple
and soviet union both signed the outer space treaty which calls the moon and all of outer space the province of all mankind,simple
this treaty also banned all use of the military of the moon including nuclear weapons tests and military bases,simple
late heavy bombardment,simple
the planets in the solar system have names of greek or roman gods apart from earth because people did not think earth was a planet in old times,simple
however earth is occasionally referred by the name of a roman god : terra,simple
other languages for example chinese use different names,simple
moons also have names of gods and people from classical mythology or from the plays written by shakespeare,simple
here is a list of planets in the solar system,simple
they are ordered by how close they are to the sun nearest first,simple
astronomers speak about major or true planets and minor planets which are smaller objects that go around the sun,simple
some examples of minor planets are asteroids comets and trans-neptunian objects,simple
planets in the solar system are of three sorts : terrestrial or rocky : planets that are similar to earth — in them is mostly rock : mercury venus earth mars,simple
jovian or gas giant : these planets are mostly made of gas : jupiter saturn uranus neptune,simple
uranian planets are a special sort of gas giants they have more hydrogen and helium,simple
icy : sometimes people also have a third sort for bodies such as pluto though pluto is no longer called a planet by everyone,simple
these planets are mostly made of ice,simple
many objects in the solar system that are not planets are also icy,simple
examples are the icy moons of the outer planets of the solar system like triton,simple
list of planets ice dwarfs == references ==,simple
anatomy botany biochemistry biogeography biophysics cell biology cytology developmental biology ecology entomology ethology evolution / evolutionary biology embryology genetics / genomics herpetology histology human biology / anthropology / primatology ichthyology limnology mammalogy marine biology microbiology / bacteriology molecular biology mycology / lichenology ornithology parasitology palaeontology phycology phylogenetics physiology taxonomy virology zoology == references ==,simple
dna has a double helix shape which is like a ladder twisted into a spiral,simple
each step of the ladder is a pair of nucleotides,simple
a nucleotide is a molecule made up of : deoxyribose a kind of sugar with carbon atoms a phosphate group made of phosphorus and oxygen and nitrogenous basedna is made of four types of nucleotide : adenine a thymine t cytosine c guanine gthe 'rungs ' of the dna ladder are each made of two bases one base coming from each leg,simple
the bases connect in the middle : 'a ' only pairs with 't ' and 'c ' only pairs with 'g ',simple
the bases are held together by hydrogen bonds,simple
adenine a and thymine t can pair up because they make two hydrogen bonds and cytosine c and guanine g pair up to make three hydrogen bonds,simple
although the bases are always in fixed pairs the pairs can come in any order a-t or t-a similarly c-g or g-c,simple
this way dna can write 'codes ' out of the 'letters ' that are the bases,simple
these codes contain the message that tells the cell what to do,simple
on chromosomes the dna is bound up with proteins called histones to form chromatin,simple
this association takes part in epigenetics and gene regulation,simple
genes are switched on and off during development and cell activity and this regulation is the basis of most of the activity which takes place in cells,simple
when dna is copied this is called dna replication,simple
briefly the hydrogen bonds holding together paired bases are broken and the molecule is split in half : the legs of the ladder are separated,simple
this gives two single strands,simple
new strands are formed by matching the bases a with t and g with c to make the missing strands,simple
first an enzyme called dna helicase splits the dna down the middle by breaking the hydrogen bonds,simple
then after the dna molecule is in two separate pieces another molecule called dna polymerase makes a new strand that matches each of the strands of the split dna molecule,simple
each copy of a dna molecule is made of half of the original starting molecule and half of new bases,simple
when dna is copied mistakes are sometimes made – these are called mutations,simple
there are three main types of mutations : deletion where one or more bases are left out,simple
substitution where one or more bases are substituted for another base in the sequence,simple
insertion where one or more extra base is put in,simple
duplication where a sequence of bases pairs are repeated,simple
mutations may also be classified by their effect on the structure and function of proteins or their effect on fitness,simple
mutations may be bad for the organism or neutral or of benefit,simple
sometimes mutations are fatal for the organism – the protein made by the new dna does not work at all and this causes the embryo to die,simple
on the other hand evolution is moved forward by mutations when the new version of the protein works better for the organism,simple
a section of dna that contains instructions to make a protein is called a gene,simple
each gene has the sequence for at least one polypeptide,simple
proteins form structures and also form enzymes,simple
the enzymes do most of the work in cells,simple
proteins are made out of smaller polypeptides which are formed of amino acids,simple
to make a protein to do a particular job the correct amino acids have to be joined up in the correct order,simple
proteins are made by tiny machines in the cell called ribosomes,simple
ribosomes are in the main body of the cell but dna is only in the nucleus of the cell,simple
the codon is part of the dna but dna never leaves the nucleus,simple
because dna can not leave the nucleus the cell makes a copy of the dna sequence in rna,simple
this is smaller and can get through the holes – pores – in the membrane of the nucleus and out into the cell,simple
genes encoded in dna are transcribed into messenger rna mrna by proteins such as rna polymerase,simple
mature mrna is then used as a template for protein synthesis by the ribosome,simple
ribosomes read codons 'words ' made of three base pairs that tell the ribosome which amino acid to add,simple
the ribosome scans along an mrna reading the code while it makes protein,simple
another rna called trna helps match the right amino acid to each codon,simple
dna was first isolated extracted from cells by swiss physician friedrich miescher in when he was working on bacteria from the pus in surgical bandages,simple
the molecule was found in the nucleus of the cells and so he called it nuclein,simple
in frederick griffith discovered that traits of the smooth form of pneumococcus could be transferred to the rough form of the same bacteria by mixing killed smooth bacteria with the live rough form,simple
this system provided the first clear suggestion that dna carries genetic information,simple
the avery–macleod–mccarty experiment identified dna as the transforming principle in,simple
dna 's role in heredity was confirmed in when alfred hershey and martha chase in the hershey–chase experiment showed that dna is the genetic material of the t bacteriophage,simple
in the s erwin chargaff found that the amount of thymine t present in a molecule of dna was about equal to the amount of adenine a present,simple
he found that the same applies to guanine g and cytosine c,simple
chargaff 's rules summarises this finding,simple
in james d,simple
watson and francis crick suggested what is now accepted as the first correct double-helix model of dna structure in the journal nature,simple
their double-helix molecular model of dna was then based on a single x-ray diffraction image photo taken by rosalind franklin and raymond gosling in may,simple
experimental evidence supporting the watson and crick model was published in a series of five articles in the same issue of nature,simple
of these franklin and gosling 's paper was the first publication of their own x-ray diffraction data and original analysis method that partly supported the watson and crick model this issue also contained an article on dna structure by maurice wilkins and two of his colleagues whose analysis and in vivo b-dna x-ray patterns also supported the presence in vivo of the double-helical dna configurations as proposed by crick and watson for their double-helix molecular model of dna in the previous two pages of nature,simple
in after franklin 's death watson crick and wilkins jointly received the nobel prize in physiology or medicine,simple
nobel prizes were awarded only to living recipients at the time,simple
a debate continues about who should receive credit for the discovery,simple
in crick explained the relationship between dna rna and proteins in the central dogma of molecular biology,simple
how dna was copied the replication mechanism came in through the meselson–stahl experiment,simple
more work by crick and coworkers showed that the genetic code was based on non-overlapping triplets of bases called codons,simple
these findings represent the birth of molecular biology,simple
how watson and crick got franklin 's results has been much debated,simple
crick watson and maurice wilkins were awarded the nobel prize in for their work on dna – rosalind franklin had died in,simple
cell division mitosis meiosis dna repair chromosome sequence analysis,simple
catabolism anabolism metabolic rate == references ==,simple
the evidence for evolution is given in a number of books,simple
some of this evidence is discussed here,simple
the realization that some rocks contain fossils was a very important event in natural history,simple
there are three parts to this story : realizing that things in rocks which looked organic actually were the altered remains of living things,simple
this was settled in the th and th centuries by conrad gessner nicolaus steno robert hooke and others,simple
realizing that many fossils represented species which do not exist today,simple
it was georges cuvier the comparative anatomist who proved that extinction occurred and that different strata contained different fossils,simple
p realizing that early fossils were simpler organisms than later fossils,simple
also the later the rocks the more like the present day are the fossils,simple
the most convincing evidence for the occurrence of evolution is the discovery of extinct organisms in older geological strata,simple
the older the strata are,simple
the more different the fossil will be from living representatives,simple
that is to be expected if the fauna and flora of the earlier strata had gradually evolved into their descendants,simple
the evolution of the horse family equidae is a good example of the way that evolution works,simple
the oldest fossil of a horse is about million years old,simple
it was a small animal with five toes on the front feet and four on the hind feet,simple
at that time there were more forests in the world than today,simple
this horse lived in woodland eating leaves nuts and fruit with its simple teeth,simple
it was only about as big as a fox,simple
about million years ago the world started to become cooler and drier,simple
forests shrank grassland expanded and horses changed,simple
they ate grass they grew larger and they ran faster because they had to escape faster predators,simple
because grass wears teeth out horses with longer-lasting teeth had an advantage,simple
for most of this long period of time there were a number of horse types genera,simple
now however only one genus exists : the modern horse equus,simple
it has teeth which grow all its life hooves on single toes great long legs for running and the animal is big and strong enough to survive in the open plain,simple
horses lived in western canada until years ago but all horses in north america became extinct about years ago,simple
the causes of this extinction are not yet clear,simple
climate change and over-hunting by humans are suggested,simple
so scientists can see that changes have happened,simple
they have happened slowly over a long time,simple
how these changes have come about is explained by the theory of evolution,simple
this is a topic which fascinated both charles darwin and alfred russel wallace,simple
when new species occur usually by the splitting of older species this takes place in one place in the world,simple
once it is established a new species may spread to some places and not others,simple
australasia has been separated from other continents for many millions of years,simple
in the main part of the continent australia of mammals of reptiles of fish and insects and of amphibians are endemic,simple
its native mammals are mostly marsupials like kangaroos bandicoots and quolls,simple
by contrast marsupials are today totally absent from africa and form a small portion of the mammalian fauna of south america where opossums shrew opossums and the monito del monte occur see the great american interchange,simple
the only living representatives of primitive egg-laying mammals monotremes are the echidnas and the platypus,simple
they are only found in australasia which includes tasmania new guinea and kangaroo island,simple
these monotremes are totally absent in the rest of the world,simple
on the other hand australia is missing many groups of placental mammals that are common on other continents carnivora artiodactyls shrews squirrels lagomorphs although it does have indigenous bats and rodents which arrived later,simple
the evolutionary story is that placental mammals evolved in eurasia and wiped out the marsupials and monotremes wherever they spread,simple
they did not reach australasia until more recently,simple
that is the simple reason why australia has most of the world 's marsupials and all the world 's monotremes,simple
in about sq mi km the hawaiian islands have the most diverse collection of drosophila flies in the world living from rainforests to mountain meadows,simple
about hawaiian drosophilid species are known,simple
genetic evidence shows that all the native drosophilid species in hawaiʻi have descended from a single ancestral species that colonized the islands about million years ago,simple
the subsequent adaptive radiation was spurred by a lack of competition and a wide variety of vacant niches,simple
although it would be possible for a single pregnant female to colonise an island it is more likely to have been a group from the same species,simple
the combination of continental drift and evolution can explain what is found in the fossil record,simple
glossopteris is an extinct species of seed fern plants from the permian period on the ancient supercontinent of gondwana,simple
glossopteris fossils are found in permian strata in southeast south america southeast africa all of madagascar northern india all of australia all of new zealand and scattered on the southern and northern edges of antarctica,simple
during the permian these continents were connected as gondwana,simple
this is known from magnetic striping in the rocks other fossil distributions and glacial scratches pointing away from the temperate climate of the south pole during the permian,simple
p,simple
when biologists look at living things they see that animals and plants belong to groups which have something in common,simple
charles darwin explained that this followed naturally if we admit the common parentage of allied forms together with their modification through variation and natural selection,simple
ppfor example all insects are related,simple
they share a basic body plan whose development is controlled by master regulatory genes,simple
they have six legs they have hard parts on the outside of the body an exoskeleton they have eyes formed of many separate chambers and so on,simple
biologists explain this with evolution,simple
all insects are the descendants of a group of animals who lived a long time ago,simple
they still keep the basic plan six legs and so on but the details change,simple
they look different now because they changed in different ways : this is evolution,simple
it was darwin who first suggested that all life on earth had a single origin and from that beginning endless forms most beautiful and most wonderful have been and are being evolved,simple
p evidence from molecular biology in recent years has supported the idea that all life is related by common descent,simple
strong evidence for common descent comes from vestigial structures,simple
p the useless wings of flightless beetles are sealed under fused wing covers,simple
this can be simply explained by their descent from ancestral beetles which had wings that worked,simple
prudimentary body parts those that are smaller and simpler in structure than corresponding parts in ancestral species are called vestigial organs,simple
those organs are functional in the ancestral species but are now either nonfunctional or re-adapted to a new function,simple
examples are the pelvic girdles of whales halteres hind wings of flies wings of flightless birds and the leaves of some xerophytes e,simple
g,simple
cactus and parasitic plants e,simple
g,simple
dodder,simple
however vestigial structures may have their original function replaced with another,simple
for example the halteres in flies help balance the insect while in flight and the wings of ostriches are used in mating rituals and in aggressive display,simple
the ear ossicles in mammals are former bones of the lower jaw,simple
rudimentary organs plainly declare their origin and meaning,simple
p,simple
rudimentary organs,simple
are the record of a former state of things and have been retained solely though the powers of inheritance,simple
far from being a difficulty as they assuredly do on the old doctrine of creation might even have been anticipated in accordance with the views here explained p,simple
charles darwin,simple
in robert wiedersheim published a book on human anatomy and its relevance to man 's evolutionary history,simple
this book contained a list of human organs that he considered vestigial,simple
this list included examples such as the appendix and the rd molar teeth wisdom teeth,simple
the strong grip of a baby is another example,simple
it is a vestigial reflex a remnant of the past when pre-human babies clung to their mothers ' hair as the mothers swung through the trees,simple
this is borne out by the babies ' feet which curl up when it is sitting down primate babies grip with the feet as well,simple
all primates except modern man have thick body hair to which an infant can cling unlike modern humans,simple
the grasp reflex allows the mother to escape danger by climbing a tree using both hands and feet,simple
vestigial organs often have some selection against them,simple
the original organs took resources sometimes huge resources,simple
if they no longer have a function reducing their size improves fitness,simple
and there is direct evidence of selection,simple
some cave crustacea reproduce more successfully with smaller eyes than do those with larger eyes,simple
this may be because the nervous tissue dealing with sight now becomes available to handle other sensory input,simple
p,simple
from the eighteenth century it was known that embryos of different species were much more similar than the adults,simple
in particular some parts of embryos reflect their evolutionary past,simple
for example the embryos of land vertebrates develop gill slits like fish embryos,simple
of course this is only a temporary stage which gives rise to many structures in the neck of reptiles birds and mammals,simple
the proto-gill slits are part of a complicated system of development : that is why they persisted,simple
another example are the embryonic teeth of baleen whales,simple
they are later lost,simple
the baleen filter is developed from different tissue called keratin,simple
early fossil baleen whales did actually have teeth as well as the baleen,simple
a good example is the barnacle,simple
it took many centuries before natural historians discovered that barnacles were crustacea,simple
their adults look so unlike other crustacea but their larvae are very similar to those of other crustacea,simple
charles darwin lived in a world where animal husbandry and domesticated crops were vitally important,simple
in both cases farmers selected for breeding individuals with special properties and prevented the breeding of individuals with less desirable characteristics,simple
the eighteenth and early nineteenth century saw a growth in scientific agriculture and artificial breeding was part of this,simple
darwin discussed artificial selection as a model for natural selection in the first edition of his work on the origin of species in chapter iv : natural selection : slow though the process of selection may be if feeble man can do much by his powers of artificial selection i can see no limit to the amount of change,simple
which may be effected in the long course of time by nature 's power of selection,simple
p nikolai vavilov showed that rye originally a weed came to be a crop plant by unintentional selection,simple
rye is a tougher plant than wheat : it survives in harsher conditions,simple
having become a crop like the wheat rye was able to become a crop plant in harsh areas such as hills and mountains,simple
there is no real difference in the genetic processes underlying artificial and natural selection and the concept of artificial selection was used by charles darwin as an illustration of the wider process of natural selection,simple
there are practical differences,simple
experimental studies of artificial selection show that the rate of evolution in selection experiments is at least two orders of magnitude that is times greater than any rate seen in nature or the fossil record,simple
p,simple
some have thought that artificial selection could not produce new species,simple
it now seems that it can,simple
new species have been created by domesticated animal husbandry but the details are not known or not clear,simple
for example domestic sheep were created by hybridisation and no longer produce viable offspring with ovis orientalis one species from which they are descended,simple
domestic cattle on the other hand can be considered the same species as several varieties of wild ox gaur yak etc,simple
as they readily produce fertile offspring with them,simple
the best-documented new species came from laboratory experiments in the late s,simple
william rice and g,simple
w,simple
salt bred fruit flies drosophila melanogaster using a maze with three different choices of habitat such as light/dark and wet/dry,simple
each generation was put into the maze and the groups of flies that came out of two of the eight exits were set apart to breed with each other in their respective groups,simple
after thirty-five generations the two groups and their offspring were isolated reproductively because of their strong habitat preferences : they mated only within the areas they preferred and so did not mate with flies that preferred the other areas,simple
diane dodd was also able to show how reproductive isolation can develop from mating preferences in drosophila pseudoobscura fruit flies after only eight generations using different food types starch and maltose,simple
dodd 's experiment has been easy for others to repeat,simple
it has also been done with other fruit flies and foods,simple
some biologists say that evolution has happened when a trait that is caused by genetics becomes more or less common in a group of organisms,simple
others call it evolution when new species appear,simple
changes can happen quickly in the smaller simpler organisms,simple
for example many bacteria that cause disease can no longer be killed with some of the antibiotic medicines,simple
these medicines have only been in use about eighty years and at first worked extremely well,simple
the bacteria have evolved so that they are no longer affected by antibiotics anymore,simple
the drugs killed off all the bacteria except a few which had some resistance,simple
these few resistant bacteria produced the next generation,simple
the colorado beetle is famous for its ability to resist pesticides,simple
over the last years it has become resistant to chemical compounds used in insecticides including cyanide,simple
this is natural selection speeded up by the artificial conditions,simple
however not every population is resistant to every chemical,simple
the populations only become resistant to chemicals used in their area,simple
although there were a number of natural historians in the th century who had some idea of evolution the first well-formed ideas came in the th century,simple
three biologists are most important,simple
jean-baptiste de lamarck – a french biologist claimed that animals changed according to natural laws,simple
he said that animals could pass on traits they had acquired during their lifetime to their offspring using inheritance,simple
today his theory is known as lamarckism,simple
its main purpose is to explain adaptations by natural means,simple
he proposed a tendency for organisms to become more complex moving up a ladder of progress plus use and disuse,simple
lamarck 's idea was that a giraffe 's neck grew longer because it tried to reach higher up,simple
this idea failed because it can not be reconciled with heredity mendel 's work,simple
mendel made his discoveries about half a century after lamarck 's work,simple
charles darwin – wrote his on the origin of species in,simple
in this book he put forward much evidence that evolution had occurred,simple
he also proposed natural selection as the way evolution had taken place,simple
but darwin did not understand about genetics and how traits were actually passed on,simple
he could not accurately explain what made children look like their parents,simple
nevertheless darwin 's explanation of evolution was fundamentally correct,simple
in contrast to lamarck darwin 's idea was that the giraffe 's neck became longer because those with longer necks survived better,simple
p/ these survivors passed their genes on and in time the whole race got longer necks,simple
an austrian monk called gregor mendel – bred plants,simple
in the mid-th century he discovered how traits were passed on from one generation to the next,simple
he used peas for his experiments : some peas have white flowers and others have red ones,simple
some peas have green seeds and others have yellow seeds,simple
mendel used artificial pollination to breed the peas,simple
his results are discussed further in mendelian inheritance,simple
darwin thought that the inheritance from both parents blended together,simple
mendel proved that the genes from the two parents stay separate and may be passed on unchanged to later generations,simple
mendel published his results in a journal that was not well-known and his discoveries were overlooked,simple
around his work was rediscovered,simple
genes are bits of information made of dna which work like a set of instructions,simple
a set of genes are in every living cell,simple
together genes organise the way an egg develops into an adult,simple
with mammals and many other living things a copy of each gene comes from the father and another copy from the mother,simple
some living organisms including some plants only have one parent so get all their genes from them,simple
these genes produce the genetic differences which evolution acts on,simple
darwin 's on the origin of species has two themes : the evidence for evolution and his ideas on how evolution took place,simple
this section deals with the second issue,simple
the first two chapters of the origin deal with variation in domesticated plants and animals and variation in nature,simple
all living things show variation,simple
every population which has been studied shows that animal and plants vary as much as humans do,simple
p this is a great fact of nature and without it evolution would not occur,simple
darwin said that just as man selects what he wants in his farm animals so in nature the variations allow natural selection to work,simple
the features of an individual are influenced by two things heredity and environment,simple
first development is controlled by genes inherited from the parents,simple
second living brings its own influences,simple
some things are entirely inherited others partly and some not inherited at all,simple
the colour of eyes is entirely inherited they are a genetic trait,simple
height or weight is only partly inherited and the language is not at all inherited,simple
just to be clear : the fact that humans can speak is inherited but what language is spoken depends on where a person lives and what they are taught,simple
another example : a person inherits a brain of somewhat variable capacity,simple
what happens after birth depends on many things such as home environment education and other experiences,simple
when a person is adult their brain is what their inheritance and life experience have made it,simple
evolution only concerns the traits which can be inherited wholly or partly,simple
the hereditary traits are passed on from one generation to the next through the genes,simple
a person 's genes contain all the traits which they inherit from their parents,simple
the accidents of life are not passed on,simple
also of course each person lives a somewhat different life : that increases the differences,simple
organisms in any population vary in reproductive success,simple
p from the point of view of evolution 'reproductive success ' means the total number of offspring which live to breed and leave offspring themselves,simple
variation can only affect future generations if it is inherited,simple
because of the work of gregor mendel we know that much variation is inherited,simple
mendel 's 'factors ' are now called genes,simple
research has shown that almost every individual in a sexually reproducing species is genetically unique,simple
pgenetic variation is increased by gene mutations,simple
dna does not always reproduce exactly,simple
rare changes occur and these changes can be inherited,simple
many changes in dna cause faults some are neutral or even advantageous,simple
this gives rise to genetic variation which is the seed-corn of evolution,simple
sexual reproduction by the crossing over of chromosomes during meiosis spreads variation through the population,simple
other events like natural selection and drift reduce variation,simple
so a population in the wild always has variation but the details are always changing,simple
p,simple
evolution mainly works by natural selection,simple
what does this mean ? animals and plants which are best suited to their environment will on average survive better,simple
there is a struggle for existence,simple
those who survive will produce the next generation,simple
their genes will be passed on and the genes of those who did not reproduce will not,simple
this is the basic mechanism which changes a population and causes evolution,simple
natural selection explains why living organisms change over time to have the anatomy the functions and behaviour that they have,simple
it works like this : all living things have such fertility that their population size could increase rapidly for ever,simple
we see that the size of populations does not increase to this extent,simple
mostly numbers remain about the same,simple
the food and other resources are limited,simple
therefore there is competition for food and resources,simple
no two individuals are alike,simple
therefore they will not have the same chances to live and reproduce,simple
much of this variation can be inherited,simple
parents pass such traits to the children through their genes,simple
the next generation can only come from those that survive and reproduce,simple
after many generations of this the population will have more helpful genetic differences and fewer harmful ones,simple
natural selection is really a process of elimination,simple
p the elimination is being caused by the relative fit between individuals and the environment they live in,simple
there are now many cases where natural selection has been proved to occur in wild populations,simple
almost every case investigated of camouflage mimicry and polymorphism has shown strong effects of selection,simple
the force of selection can be much stronger than was thought by the early population geneticists,simple
the resistance to pesticides has grown quickly,simple
resistance to warfarin in norway rats rattus norvegicus grew rapidly because those that survived made up more and more of the population,simple
research showed that in the absence of warfarin the resistant homozygote was at a disadvantage to the normal wild type homozygote,simple
p this great disadvantage was quickly overcome by the selection for warfarin resistance,simple
mammals normally can not drink milk as adults but humans are an exception,simple
milk is digested by the enzyme lactase which switches off as mammals stop taking milk from their mothers,simple
the human ability to drink milk during adult life is supported by a lactase mutation which prevents this switch-off,simple
human populations have a high proportion of this mutation wherever milk is important in the diet,simple
the spread of this 'milk tolerance ' is promoted by natural selection because it helps people survive where milk is available,simple
genetic studies suggest that the oldest mutations causing lactase persistence only reached high levels in human populations in the last ten thousand years,simple
therefore lactase persistence is often cited as an example of recent human evolution,simple
as lactase persistence is genetic but animal husbandry a cultural trait this is gene–culture coevolution,simple
adaptation is one of the basic phenomena of biology,simple
through the process of adaptation an organism becomes better suited to its habitat,simple
adaptation is one of the two main processes that explain the diverse species we see in biology,simple
the other is speciation species-splitting or cladogenesis,simple
a favourite example used today to study the interplay of adaptation and speciation is the evolution of cichlid fish in african rivers and lakes,simple
when people speak about adaptation they often mean something which helps an animal or plant survive,simple
one of the most widespread adaptations in animals is the evolution of the eye,simple
another example is the adaptation of horses ' teeth to grinding grass,simple
camouflage is another adaptation so is mimicry,simple
the better adapted animals are the most likely to survive and to reproduce successfully natural selection,simple
an internal parasite such as a fluke is a good example : it has a very simple bodily structure but still the organism is highly adapted to its particular environment,simple
from this we see that adaptation is not just a matter of visible traits : in such parasites critical adaptations take place in the life cycle which is often quite complex,simple
not all features of an organism are adaptations,simple
p adaptations tend to reflect the past life of a species,simple
if a species has recently changed its life style a once valuable adaptation may become useless and eventually become a dwindling vestige,simple
adaptations are never perfect,simple
there are always tradeoffs between the various functions and structures in a body,simple
it is the organism as a whole which lives and reproduces therefore it is the complete set of adaptations which gets passed on to future generations,simple
in populations there are forces which add variation to the population such as mutation and forces which remove it,simple
genetic drift is the name given to random changes which remove variation from a population,simple
genetic drift gets rid of variation at the rate of /n where n = population size,simple
p it is therefore a very weak evolutionary force in large populations,simple
pgenetic drift explains how random chance can affect evolution in surprisingly big ways but only when populations are quite small,simple
overall its action is to make the individuals more similar to each other and hence more vulnerable to disease or to chance events in their environment,simple
drift reduces genetic variation in populations potentially reducing a population ’ s ability to survive new selective pressures,simple
genetic drift acts faster and has more drastic results in smaller populations,simple
small populations usually become extinct,simple
genetic drift may contribute to speciation if the small group does survive,simple
bottleneck events : when a large population is suddenly and drastically reduced in size by some event the genetic variety will be very much reduced,simple
infections and extreme climate events are frequent causes,simple
occasionally invasions by more competitive species can be devastating,simple
♦ in the /s hunting reduced the northern elephant seal to only about individuals,simple
although the population has rebounded its genetic variability is much less than that of the southern elephant seal,simple
♦ cheetahs have very little variation,simple
we think the species was reduced to a small number at some recent time,simple
because it lacks genetic variation it is in danger from infectious diseases,simple
founder events : these occur when a small group buds off from a larger population,simple
the small group then lives separately from the main population,simple
the human species is often quoted as having been through such stages,simple
for example when groups left africa to set up elsewhere see human evolution,simple
apparently we have less variation than would be expected from our worldwide distribution,simple
groups that arrive on islands far from the mainland are also good examples,simple
these groups by virtue of their small size can not carry the full range of alleles to be found in the parent population,simple
how species form is a major part of evolutionary biology,simple
darwin interpreted 'evolution ' a word he did not use at first as being about speciation,simple
that is why he called his famous book on the origin of species,simple
darwin thought most species arose directly from pre-existing species,simple
this is called anagenesis : new species by older species changing,simple
now we think most species arise by previous species splitting : cladogenesis,simple
two groups that start the same can also become very different if they live in different places,simple
when a species gets split into two geographical regions a process starts,simple
each adapts to its own situation,simple
after a while individuals from one group can no longer reproduce with the other group,simple
two good species have evolved from one,simple
a german explorer moritz wagner during his three years in algeria in the s studied flightless beetles,simple
each species is confined to a stretch of the north coast between rivers which descend from the atlas mountains to the mediterranean,simple
as soon as one crosses a river a different but closely related species appears,simple
he wrote later :,simple
a [ new ] species will only [ arise ] when a few individuals [ cross ] the limiting borders of their range,simple
the formation of a new race will never succeed,simple
without a long continued separation of the colonists from the other members of their species,simple
this was an early account of the importance of geographical separation,simple
another biologist who thought geographical separation was critical was ernst mayr,simple
one example of natural speciation is the three-spined stickleback a sea fish that after the last ice age invaded freshwater and set up colonies in isolated lakes and streams,simple
over about generations the sticklebacks show great differences including variations in fins changes in the number or size of their bony plates variable jaw structure and color differences,simple
the wombats of australia fall into two main groups common wombats and hairy-nosed wombats,simple
the two types look very similar apart from the hairiness of their noses,simple
however they are adapted to different environments,simple
common wombats live in forested areas and eat mostly green food with lots of moisture,simple
they often feed in the daytime,simple
hairy-nosed wombats live on hot dry plains where they eat dry grass with very little water or goodness in it,simple
their metabolic system is slow and they sleep most of the day underground,simple
when two groups that started the same become different enough then they become two different species,simple
part of the theory of evolution is that all living things started off the same but then split off into different groups over billions of years,simple
this was an important movement in evolutionary biology which started in the s and finished in the s,simple
it has been updated regularly ever since,simple
the synthesis explains how the ideas of charles darwin fit with the discoveries of gregor mendel who found out how we inherit our genes,simple
the modern synthesis brought darwin 's idea up to date,simple
it bridged the gap between different types of biologists : geneticists naturalists and palaeontologists,simple
when the theory of evolution was developed it was not clear that natural selection and genetics worked together,simple
but ronald fisher showed that natural selection would work to change species,simple
sewall wright explained genetic drift in,simple
evolution and genetics : evolution can be explained by what we know about genetics and what we see of animals and plants living in the wild,simple
thinking in terms of populations rather than individuals is important,simple
the genetic variety existing in natural populations is a key factor in evolution,simple
evolution and fossils : the same factors which act today also acted in the past,simple
gradualism : evolution is gradual and usually takes place by small steps,simple
there are some exceptions to this notably polyploidy especially in plants,simple
natural selection : the struggle for existence of animals and plant in the wild causes natural selection,simple
the strength of natural selection in the wild was greater than even darwin expected,simple
genetic drift can be important in small populations,simple
the rate of evolution can vary,simple
there is very good evidence from fossils that different groups can evolve at different rates and that different parts of an animal can evolve at different rates,simple
